observed_at,tx_hash,victim,lookalike,matched_recipient,matched_prefix,matched_suffix,score_total,score_address,score_type,score_token,detector_latency_ms,message_channel_accept_ms,message_send_latency_ms,http_status,accepted,message_id,subscription_trace
2026-06-19T06:43:38.655862413Z,0x25a9e326baa783a9bed87528cac6c533a3bd0dc75295cc63e13d3e1a60eb3e44,ffe15ff598e719d29dfe5e1d60be1a5521a779ae,ee1bf4d7c53af2beafc7dc1dcea222a8c6d87ad9,ee1b7e2dd825c1fce9080537d596a04003767ad9,4,4,0.9952066654378982,0.6666666666666666,0.25,0.7,0.045924,771.272824,757.777999,200,true,59,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T06:51:38.619155741Z,0x55721e8555600afdf78c122e913f778f660767e5da1779a9ceeac4d86cf3dec4,ffe15ff598e719d29dfe5e1d60be1a5521a779ae,ee1bf4d7c53af2beafc7dc1dcea222a8c6d87ad9,ee1b7e2dd825c1fce9080537d596a04003767ad9,4,4,0.9952066654378982,0.6666666666666666,0.25,0.7,0.032742,780.98614,765.6791939999999,200,true,60,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T06:54:31.461327354Z,0x6f58d03c49deb3bccf7fd4eef28c40f98774b8fde55b63f7b1303e174027490b,5b8d2b4acbc8021f38f63ae67b6dd24b4dfca066,d04720f2b82b03e67aa6beed8b79804de1c5a1ef,d0e83490a55e671b3cf39cd027f0f9035ec5a1ef,2,6,0.9999860090796308,0.6666666666666666,1,0.4,0.026651,936.027524,922.2080470000001,200,true,61,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T06:54:45.825981036Z,0x9e986be077a3180b6ba5dd472108316c679110526aa744d487fb236e4dc53cdd,bc8744370bcb6d5abf5de8b4086ecfbb4c5629c3,0000000000000068f116a894984e2db1123eb395,000273cf6b0ae67e9ae80473cad11c7c1c481908,3,0,0.9016041065286885,0.25,1,0.4,0.013881,407.36528500000003,389.485168,200,true,62,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T06:57:32.705506079Z,0xa8d356243f4144fd97651876c1d0594eccf341b28a8660f4413a8a9b8d80cd01,4a98b9f8fc1893339c03d9e53341aed8f92d5361,cc2f43c84b31e9c1047f53b2f81e1023f29c3ccc,cc3aaf69bcd84d8095e22c1b4f23d63ccc9c3ccc,2,6,0.9999860090796308,0.6666666666666666,1,0.4,0.026912,844.470031,829.872114,200,true,63,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T06:58:01.790010199Z,0x22f8479c6c2f22e332585fc529fbedfa24713c5dcf1166213116948314b8c084,4a98b9f8fc1893339c03d9e53341aed8f92d5361,cc2f43c84b31e9c1047f53b2f81e1023f29c3ccc,cc3aaf69bcd84d8095e22c1b4f23d63ccc9c3ccc,2,6,0.9999860090796308,0.6666666666666666,1,0.4,0.02911,403.547682,390.327778,200,true,64,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T06:58:08.875919426Z,0x6ada0767c50628f9afc71c10cf03675410379ee954ddd47b6b587147f647fd9e,bc8744370bcb6d5abf5de8b4086ecfbb4c5629c3,0000000000000068f116a894984e2db1123eb395,000273cf6b0ae67e9ae80473cad11c7c1c481908,3,0,0.9016041065286885,0.25,1,0.4,0.019634,452.665375,432.462266,200,true,65,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:00:33.035530526Z,0xb57d4bffd170591d1d106b091b59e058469c49c75f09e356677f96dab61c6625,3bd1cefddfa1b4f8bde06819ef63ff7ad31b6a36,aa9e1aa5f5bd3f59c33efa90e037680369cfafac,aa9705c79176211f31fa78506fa01e5e0375af0b,3,0,0.9016041065286885,0.25,1,0.4,0.018509,842.834434,826.3897989999999,200,true,66,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:00:34.902842992Z,0xe01ca9b2379e21469dadaddfab8f55cab08c660b0cd8fc509a5990541d68fb1e,4a98b9f8fc1893339c03d9e53341aed8f92d5361,cc2f43c84b31e9c1047f53b2f81e1023f29c3ccc,cc3aaf69bcd84d8095e22c1b4f23d63ccc9c3ccc,2,6,0.9952066654378982,0.6666666666666666,0.25,0.7,0.036526,408.047235,394.764481,200,true,67,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:00:37.592550427Z,0xd25830e2d9a993706f43160488144d2562671110fbeb7fc7d6506e8986f491d9,4a98b9f8fc1893339c03d9e53341aed8f92d5361,cc2f43c84b31e9c1047f53b2f81e1023f29c3ccc,cc3aaf69bcd84d8095e22c1b4f23d63ccc9c3ccc,2,6,0.9952066654378982,0.6666666666666666,0.25,0.7,0.03349,414.43587399999996,398.993707,200,true,68,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:01:02.104329509Z,0xc8ed153a7c86369f809b7087cc562ad1436a024e4810c63ba681991b32786378,3bd1cefddfa1b4f8bde06819ef63ff7ad31b6a36,aa9e1aa5f5bd3f59c33efa90e037680369cfafac,aa9705c79176211f31fa78506fa01e5e0375af0b,3,0,0.9016041065286885,0.25,1,0.4,0.020814,404.83527000000004,390.719405,200,true,69,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:06:41.164403309Z,0x74bbdb43550026fe684c71179db750fa44b84bad75e7a81dbe40e9bbe24332ce,5b8d2b4acbc8021f38f63ae67b6dd24b4dfca066,d04720f2b82b03e67aa6beed8b79804de1c5a1ef,d0e83490a55e671b3cf39cd027f0f9035ec5a1ef,2,6,0.9952066654378982,0.6666666666666666,0.25,0.7,0.01622,794.13663,780.1258439999999,200,true,70,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:09:38.593020705Z,0x18fca3e5c01fc8ca31b409f061e16d0b7cd6a120e1bc226e7d6083b8bbda3e79,ffe15ff598e719d29dfe5e1d60be1a5521a779ae,ee1bf4d7c53af2beafc7dc1dcea222a8c6d87ad9,ee1b7e2dd825c1fce9080537d596a04003767ad9,4,4,0.9952066654378982,0.6666666666666666,0.25,0.7,0.032635,809.57826,794.5886340000001,200,true,71,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:21:37.140868586Z,0xa6c099fda95906c2e5a05d6fc2da74c7c36d971fa94f32b3eae2d3a48a35e669,ae38b2153413f1f8438340963f298e39e3b25e04,58c8263b68f314472d8752b094285b77ec55a0a8,7ca25f82aa3569bf42c12bd83cc749780de3d0a8,0,3,0.9016041065286885,0.25,1,0.4,0.02684,863.565908,848.052814,200,true,72,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:22:03.987294987Z,0x00bbd86f09f84fc635c463cdbfbc6368db6f4a8edd584f3d8b1d8d80838a2cd8,ae38b2153413f1f8438340963f298e39e3b25e04,58c8263b68f314472d8752b094285b77ec55a0a8,7ca25f82aa3569bf42c12bd83cc749780de3d0a8,0,3,0.9016041065286885,0.25,1,0.4,0.024219,421.716109,397.166176,200,true,73,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:27:31.383491458Z,0xf25e95585608652446dfe1f931c015716afc1bf668a7ee67f23d683b972ee2f0,ba4e328c6f9a5356db1cf17a04062f4d6d6e5153,5f32ea5df7bbed2e91a8c325ac95e4f7605e7a42,5f3ecae36e842ffb263b013ff783658a826e7a42,3,5,0.9952066654378982,0.6666666666666666,0.25,0.7,0.025637,874.873212,858.968796,200,true,74,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:27:34.35170555Z,0x525e4f7051b7172ab40bef3abfe21ff5508aefa69e09a56e0cdcf7cbe1eb3692,1481e58411608b2d628ef305b92b01cf4f83db70,3c31dd8044bf747d67ff4f252d4fbc1751c450d9,3c7201f61c491ae4772138fe150008d546c450d9,2,6,0.9999860090796308,0.6666666666666666,1,0.4,0.044891,478.07333800000004,464.68028,200,true,75,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:28:01.100006083Z,0x5d05fdde27434064a80545d16b5f1406313b2f9ec680b1828c30034b4efa60f6,ba4e328c6f9a5356db1cf17a04062f4d6d6e5153,5f32ea5df7bbed2e91a8c325ac95e4f7605e7a42,5f3ecae36e842ffb263b013ff783658a826e7a42,3,5,0.9952066654378982,0.6666666666666666,0.25,0.7,0.038891,461.337723,446.526777,200,true,76,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:28:02.687237062Z,0xf5791d9153acdfe48b217dfb90c2ec77aa3735303ef1a9f6b91eb1a725e6f200,1481e58411608b2d628ef305b92b01cf4f83db70,3c31dd8044bf747d67ff4f252d4fbc1751c450d9,3c7201f61c491ae4772138fe150008d546c450d9,2,6,0.9999860090796308,0.6666666666666666,1,0.4,0.021948,409.154928,395.534809,200,true,77,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:28:30.459131156Z,0x4b986feff56a5c74b7b4e1474d6b5a4277fc337c4f2d6a9d07d5a377966f9747,ba4e328c6f9a5356db1cf17a04062f4d6d6e5153,5f32ea5df7bbed2e91a8c325ac95e4f7605e7a42,5f3ecae36e842ffb263b013ff783658a826e7a42,3,5,0.9999860090796308,0.6666666666666666,1,0.4,0.036775,405.394088,390.737055,200,true,78,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:29:00.538563496Z,0x1e13458bd40175088bb1c36b285d464f39bd0341c2c4fa4426acc97b0fd54484,ba4e328c6f9a5356db1cf17a04062f4d6d6e5153,5f32ea5df7bbed2e91a8c325ac95e4f7605e7a42,5f3ecae36e842ffb263b013ff783658a826e7a42,3,5,0.9999860090796308,0.6666666666666666,1,0.4,0.039693,415.637682,396.208289,200,true,79,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:32:26.640599809Z,0x1e13458bd40175088bb1c36b285d464f39bd0341c2c4fa4426acc97b0fd54484,ba4e328c6f9a5356db1cf17a04062f4d6d6e5153,5f32ea5df7bbed2e91a8c325ac95e4f7605e7a42,5f3ecae36e842ffb263b013ff783658a826e7a42,3,5,0.9999860090796308,0.6666666666666666,1,0.4,0.023319,927.204976,916.00041,200,true,80,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:33:39.42567055Z,0xa2bf60f5525da3a99108394f93b668a18e8d003645a95a30fd84768c005e50ee,fe263102682933297cb65dc813e5193249769251,02c0616c664949b988836680dcbaf7cde5877c36,02c1ea389faf4b1f6c9b6037d83741d268a77c36,3,5,0.9952066654378982,0.6666666666666666,0.25,0.7,0.063338,423.993479,408.643311,200,true,81,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:34:06.89006394Z,0x26332fdb9819e9ac0d39cbc649b12a450ddbb96ebfe6c3220e8b615c4cf492fb,fe263102682933297cb65dc813e5193249769251,02c0616c664949b988836680dcbaf7cde5877c36,02c1ea389faf4b1f6c9b6037d83741d268a77c36,3,5,0.9952066654378982,0.6666666666666666,0.25,0.7,0.033891,413.738795,397.66148,200,true,82,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:36:31.067389933Z,0xd78c2527e9e40a283b8863473e627a6d3f897c605be48143e13644269aec3f90,fe263102682933297cb65dc813e5193249769251,3fe2861df086f3a6e87667f4ecbb2694c9196e98,3fe5a843da0c582ad36dc066961d1241ca496e98,3,5,0.9952066654378982,0.6666666666666666,0.25,0.7,0.036809,828.7185470000001,805.30085,200,true,83,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:36:37.00690193Z,0xf64b5fcde556e4984a488e672c66dee46c9e4c7984ad6e99caca4a7912d6532d,b21b7c28c5befc80d58b326600305cdd62a4a58a,2863c27ded0226a5dc612ed262abbc50461621c1,28646f40e7b5c672e0a522bb80004bfd906621c1,3,5,0.9999860090796308,0.6666666666666666,1,0.4,0.030879,407.024337,392.383125,200,true,84,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:37:01.107065811Z,0x6ad4bc024b5ae03f9f327d1a509c05adc45a45bf89604a7802fe1f5c575872c8,fe263102682933297cb65dc813e5193249769251,3fe2861df086f3a6e87667f4ecbb2694c9196e98,3fe5a843da0c582ad36dc066961d1241ca496e98,3,5,0.9952066654378982,0.6666666666666666,0.25,0.7,0.029593,410.475136,389.68047900000005,200,true,85,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:37:03.777875651Z,0xbb0c628d05a8e31bb3ddd63622afee6def16fdc1db285b3c7b34e2b1587c3ec5,b21b7c28c5befc80d58b326600305cdd62a4a58a,2863c27ded0226a5dc612ed262abbc50461621c1,28646f40e7b5c672e0a522bb80004bfd906621c1,3,5,0.9999860090796308,0.6666666666666666,1,0.4,0.026482,397.04558299999997,383.03503500000005,200,true,86,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:40:38.121358584Z,0x08239e1e61cfc8a774ddb942b46193da64a09074f01143df4bb402bff1462fdd,bc8744370bcb6d5abf5de8b4086ecfbb4c5629c3,0000000000000068f116a894984e2db1123eb395,000273cf6b0ae67e9ae80473cad11c7c1c481908,3,0,0.9016041065286885,0.25,1,0.4,0.021668,858.621144,843.427379,200,true,87,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:42:32.904975913Z,0x12fddfefaa65f93dd6833d2eabd8f31497073e15beb2e80c38fdda5d417f0eaf,b21b7c28c5befc80d58b326600305cdd62a4a58a,20100e799379ca9d3ee63491b2d8eb83726c7adb,201b74d5202a85e93db7de534253c32a23bc7adb,3,5,0.9952066654378982,0.6666666666666666,0.25,0.7,0.025883,873.173684,853.2791010000001,200,true,88,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:43:02.056137772Z,0x08ce51ec9ba847cc4457beccef8ebd3daf7da16ff4523749138f0b61949033f6,b21b7c28c5befc80d58b326600305cdd62a4a58a,20100e799379ca9d3ee63491b2d8eb83726c7adb,201b74d5202a85e93db7de534253c32a23bc7adb,3,5,0.9952066654378982,0.6666666666666666,0.25,0.7,0.02544,423.84679200000005,408.885366,200,true,89,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:45:31.074961544Z,0xf6fbe719dd16261ff3adf4820bf4e06bcbca057a2688050754636c04a0620fd5,1481e58411608b2d628ef305b92b01cf4f83db70,3c31dd8044bf747d67ff4f252d4fbc1751c450d9,3c7201f61c491ae4772138fe150008d546c450d9,2,6,0.9952066654378982,0.6666666666666666,0.25,0.7,0.029745,761.250189,746.924159,200,true,90,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:45:31.836527489Z,0x861baefd6dfc86ba0cf6b413dfd2bcf2b4560064c2970a6b6fbc89ce99bcb068,480cd46e6fade651a0437deadda53d5c8e7d846a,3cbfe09cfd9c77b8b925e4a028114d73a560daec,3cb16a661f72cd06fbd4f98a915b46c4eba0daec,3,5,0.9999860090796308,0.6666666666666666,1,0.4,0.013007,396.24976,381.660259,200,true,91,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:46:00.909588051Z,0x29e0e5fa58b9881844784bf68930f5dc7938e25842a7f27924ea1dd7cfd53d50,480cd46e6fade651a0437deadda53d5c8e7d846a,3cbfe09cfd9c77b8b925e4a028114d73a560daec,3cb16a661f72cd06fbd4f98a915b46c4eba0daec,3,5,0.9999860090796308,0.6666666666666666,1,0.4,0.029443,391.580779,377.968979,200,true,92,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:46:01.301434428Z,0x71eb13440b3ce0da2d977b4718e9ce015f48fb7fe2b8bc3f4091cf0b7b8b0ff6,1481e58411608b2d628ef305b92b01cf4f83db70,3c31dd8044bf747d67ff4f252d4fbc1751c450d9,3c7201f61c491ae4772138fe150008d546c450d9,2,6,0.9952066654378982,0.6666666666666666,0.25,0.7,0.014136,388.953564,373.56273400000003,200,true,93,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:47:27.242824691Z,0x79d5523c96be5fb2fe8cb377d0d72e06cad699399292510ce70feadd1f9f98ac,bf46643403942544a3c667457662d9903c0d2ea4,7877606c3428214f90ff2f81a3ef43d1d1db1ff9,787e162ff022e6aada7bfbcf865b96119025ffe9,3,1,0.9249430380171825,0.3333333333333333,1,0.2,0.019596,396.020856,381.848199,200,true,94,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:47:27.242824691Z,0x79d5523c96be5fb2fe8cb377d0d72e06cad699399292510ce70feadd1f9f98ac,bf46643403942544a3c667457662d9903c0d2ea4,7877606c3428214f90ff2f81a3ef43d1d1db1ff9,787011e075f242e55571d27bf0d5de3c9ff5ffe9,3,1,0.9249430380171825,0.3333333333333333,1,0.2,0.019596,769.268569,373.166111,200,true,95,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:50:08.172484256Z,0xa2e3a777bd06e01d1bb9b6a761371ec5c04ff74afb75c9490deb3143da8abd32,4a9a16755a6bf64291cd2c9eb027b39c129ff58d,c7415e71cbafc29871b8ee698b79cc8bfeac163e,c74152159543962a285448e8765f317326723a5e,5,1,0.9612573257173364,0.5,0.25,0.7,0.026684,934.993237,920.60259,200,true,96,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T07:50:39.25421342Z,0x02f092e47dcb1d1a46b8d3958ffd37403137d1f5c0d00d1cb763dbb5bba2f288,4bf9663370a10a8ddef5f68748700e1fbe3ee8c8,58df8fe87b32ef520a39a20b799426849d1b5a58,58df8c2d19330b0feb94069cd27e95b49d1b5a58,5,9,0.9130180201323209,0.9166666666666666,0.25,0.4,0.024414,439.05999499999996,424.40419,200,true,97,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T08:05:28.865772734Z,0xbf87d402c0ad1743e2fdc87e24055db42344749daa0ae5fa803c8d26065e98d1,7ecad83c191d09ee764cc6d7e1580a102445f6d0,de555ae833b5e1a01b696b5d9d8e0b99bc8998ce,de555f6a3c805d39531b451ebae97769bc8998ce,5,9,0.9130180201323209,0.9166666666666666,0.25,0.4,0.023066,845.178275,830.604126,200,true,98,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T08:13:04.149643661Z,0xb2dd6697c5de9d53569181ca01c74e9fc8090090d5a702ce27fb6f81673e4f12,cacebc09ee91fe63071f261f8bfe74a99ca7ef70,0f16c81fa044a699721d409dea5646ba9686b7cc,0f776cc057622f0da2f257d2b987a7cf3386b7cc,2,6,0.9999860090796308,0.6666666666666666,1,0.4,0.019259,817.501941,803.312919,200,true,99,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T08:13:31.669344939Z,0x180c6b576a9ad34a9a62378d2b285297e6f4fc055984ce550c309b7ca578bf13,cacebc09ee91fe63071f261f8bfe74a99ca7ef70,0f16c81fa044a699721d409dea5646ba9686b7cc,0f776cc057622f0da2f257d2b987a7cf3386b7cc,2,6,0.9999860090796308,0.6666666666666666,1,0.4,0.030295,416.09393300000005,399.9549,200,true,100,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T08:20:07.764280283Z,0xaff10f0ed92fa32563caaa895378a76b38bcc1ffb77d05eac48f08590c6ea446,ffe15ff598e719d29dfe5e1d60be1a5521a779ae,ee1bf4d7c53af2beafc7dc1dcea222a8c6d87ad9,ee1b7e2dd825c1fce9080537d596a04003767ad9,4,4,0.9952066654378982,0.6666666666666666,0.25,0.7,0.037405,848.101039,830.733733,200,true,101,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T08:21:38.519977474Z,0x62f67aebe8f0fb0a2f49de078bb17c96e78a3a7019c6d8641875c92b77d159e7,ffe15ff598e719d29dfe5e1d60be1a5521a779ae,ee1bf4d7c53af2beafc7dc1dcea222a8c6d87ad9,ee1b7e2dd825c1fce9080537d596a04003767ad9,4,4,0.9952066654378982,0.6666666666666666,0.25,0.7,0.032498,466.135274,449.250584,200,true,102,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T08:33:09.983650701Z,0xe8cf68646b8b29ec5de48c913ccdc9b3f8ac4fd93eed5a87305427c97f13abc4,bc8744370bcb6d5abf5de8b4086ecfbb4c5629c3,0000000000000068f116a894984e2db1123eb395,000273cf6b0ae67e9ae80473cad11c7c1c481908,3,0,0.9016041065286885,0.25,1,0.4,0.024972,756.676214,740.372127,200,true,103,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T08:33:43.109768113Z,0xef413befdee1b972cbc2921439686b7cffb6d1963c174d84077f13a12061fc92,bc8744370bcb6d5abf5de8b4086ecfbb4c5629c3,0000000000000068f116a894984e2db1123eb395,000273cf6b0ae67e9ae80473cad11c7c1c481908,3,0,0.9016041065286885,0.25,1,0.4,0.023771,394.01354,380.404917,200,true,104,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T09:00:46.153511508Z,0x7b214e2e1efb2346df09273ca90cb8db6a9847512cfe39376bb199d99adfb613,4a98b9f8fc1893339c03d9e53341aed8f92d5361,cc3aaf69bcd84d8095e22c1b4f23d63ccc9c3ccc,cc2f43c84b31e9c1047f53b2f81e1023f29c3ccc,2,6,0.9952066654378982,0.6666666666666666,0.25,0.7,0.039641,783.833481,760.820339,200,true,105,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T09:00:58.126779Z,0x53ce48bfa54b1e83e90beba16949b486bcdc311ca4dcbd42e9d59d8815a35869,4a98b9f8fc1893339c03d9e53341aed8f92d5361,cc3aaf69bcd84d8095e22c1b4f23d63ccc9c3ccc,cc2f43c84b31e9c1047f53b2f81e1023f29c3ccc,2,6,0.9952066654378982,0.6666666666666666,0.25,0.7,0.040478,392.391139,374.904713,200,true,106,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T09:01:04.429033703Z,0x9b277be82f4d50fb09a370c14068899f1e609d4a91f663fd5a8f6761115b20c8,4a98b9f8fc1893339c03d9e53341aed8f92d5361,cc3aaf69bcd84d8095e22c1b4f23d63ccc9c3ccc,cc2f43c84b31e9c1047f53b2f81e1023f29c3ccc,2,6,0.9952066654378982,0.6666666666666666,0.25,0.7,0.026509,392.546554,378.29816100000005,200,true,107,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T09:01:09.327870095Z,0x5947d3f407e6d2c2d5b53e1a4f0aa0517ab497afac9c431b7fa5d00a6809a6bb,4a98b9f8fc1893339c03d9e53341aed8f92d5361,cc3aaf69bcd84d8095e22c1b4f23d63ccc9c3ccc,cc2f43c84b31e9c1047f53b2f81e1023f29c3ccc,2,6,0.9952066654378982,0.6666666666666666,0.25,0.7,0.040347,396.37903,380.697742,200,true,108,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T09:01:15.507538131Z,0xbc6b9a30654ebf59d1aeb23e27e164d55c325f8e5ed4d7d15db100f1f79dbf44,4a98b9f8fc1893339c03d9e53341aed8f92d5361,cc3aaf69bcd84d8095e22c1b4f23d63ccc9c3ccc,cc2f43c84b31e9c1047f53b2f81e1023f29c3ccc,2,6,0.9952066654378982,0.6666666666666666,0.25,0.7,0.028686,401.251915,385.015221,200,true,109,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T09:01:22.613040148Z,0x7a146356e435e00b4f90c8fe046a77a1fbc091fa1bca0fce5fcebdc42796f97d,4a98b9f8fc1893339c03d9e53341aed8f92d5361,cc3aaf69bcd84d8095e22c1b4f23d63ccc9c3ccc,cc2f43c84b31e9c1047f53b2f81e1023f29c3ccc,2,6,0.9952066654378982,0.6666666666666666,0.25,0.7,0.031264,398.764859,382.627212,200,true,110,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T09:01:41.572824334Z,0x7b214e2e1efb2346df09273ca90cb8db6a9847512cfe39376bb199d99adfb613,4a98b9f8fc1893339c03d9e53341aed8f92d5361,cc3aaf69bcd84d8095e22c1b4f23d63ccc9c3ccc,cc2f43c84b31e9c1047f53b2f81e1023f29c3ccc,2,6,0.9952066654378982,0.6666666666666666,0.25,0.7,0.030401,463.74080699999996,449.258799,200,true,111,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T09:01:51.365618974Z,0x5947d3f407e6d2c2d5b53e1a4f0aa0517ab497afac9c431b7fa5d00a6809a6bb,4a98b9f8fc1893339c03d9e53341aed8f92d5361,cc3aaf69bcd84d8095e22c1b4f23d63ccc9c3ccc,cc2f43c84b31e9c1047f53b2f81e1023f29c3ccc,2,6,0.9952066654378982,0.6666666666666666,0.25,0.7,0.051489,406.786903,375.096717,200,true,112,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T09:01:51.772535417Z,0x53ce48bfa54b1e83e90beba16949b486bcdc311ca4dcbd42e9d59d8815a35869,4a98b9f8fc1893339c03d9e53341aed8f92d5361,cc3aaf69bcd84d8095e22c1b4f23d63ccc9c3ccc,cc2f43c84b31e9c1047f53b2f81e1023f29c3ccc,2,6,0.9952066654378982,0.6666666666666666,0.25,0.7,0.023259,389.94304400000004,373.473408,200,true,113,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T09:01:52.162541382Z,0x9b277be82f4d50fb09a370c14068899f1e609d4a91f663fd5a8f6761115b20c8,4a98b9f8fc1893339c03d9e53341aed8f92d5361,cc3aaf69bcd84d8095e22c1b4f23d63ccc9c3ccc,cc2f43c84b31e9c1047f53b2f81e1023f29c3ccc,2,6,0.9952066654378982,0.6666666666666666,0.25,0.7,0.029406,414.167605,377.27792700000003,200,true,114,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T09:01:52.576823022Z,0xbc6b9a30654ebf59d1aeb23e27e164d55c325f8e5ed4d7d15db100f1f79dbf44,4a98b9f8fc1893339c03d9e53341aed8f92d5361,cc3aaf69bcd84d8095e22c1b4f23d63ccc9c3ccc,cc2f43c84b31e9c1047f53b2f81e1023f29c3ccc,2,6,0.9952066654378982,0.6666666666666666,0.25,0.7,0.029549,408.852274,393.853924,200,true,115,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T09:02:48.113834947Z,0x7b214e2e1efb2346df09273ca90cb8db6a9847512cfe39376bb199d99adfb613,4a98b9f8fc1893339c03d9e53341aed8f92d5361,cc3aaf69bcd84d8095e22c1b4f23d63ccc9c3ccc,cc2f43c84b31e9c1047f53b2f81e1023f29c3ccc,2,6,0.9952066654378982,0.6666666666666666,0.25,0.7,0.017079,420.899383,406.095115,200,true,116,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T09:02:48.593507169Z,0x53ce48bfa54b1e83e90beba16949b486bcdc311ca4dcbd42e9d59d8815a35869,4a98b9f8fc1893339c03d9e53341aed8f92d5361,cc3aaf69bcd84d8095e22c1b4f23d63ccc9c3ccc,cc2f43c84b31e9c1047f53b2f81e1023f29c3ccc,2,6,0.9952066654378982,0.6666666666666666,0.25,0.7,0.027772,397.03819899999996,382.420175,200,true,117,0xf7748da8d4961c8a0e391739071bf75cb21791f2
2026-06-19T09:02:48.990602055Z,0x9b277be82f4d50fb09a370c14068899f1e609d4a91f663fd5a8f6761115b20c8,4a98b9f8fc1893339c03d9e53341aed8f92d5361,cc3aaf69bcd84d8095e22c1b4f23d63ccc9c3ccc,cc2f43c84b31e9c1047f53b2f81e1023f29c3ccc,2,6,0.9952066654378982,0.6666666666666666,0.25,0.7,0.028463,386.538115,373.645807,200,true,118,0xf7748da8d4961c8a0e391739071bf75cb21791f2
